species_id	representative	MGnify_accession	species_closest	ani_closest	gtpro_kmer_counts	phyeco_marker_counts	phyeco_pass_ratio	pangene_counts	genome_counts	Genome_type	Length	N_contigs	N50	GC_content	Completeness	Contamination	Lineage	Continent
102243	GUT_GENOME139732	MGYG-HGUT-02243	100539	91.4889	NA	14	0.785714285714286	2026	2	MAG	1897740	442	5169	55.2	80.49	1.27	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__	South America
102244	GUT_GENOME139736	MGYG-HGUT-02244	100590	92.21575	NA	12	0.833333333333333	932	3	MAG	919019	6	509037	46.86	89.01	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__	South America
102245	GUT_GENOME139741	MGYG-HGUT-02245	NA	NA	NA	12	1	1495	1	MAG	1630533	387	4970	54.56	76.33	2.45	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__	South America
102246	GUT_GENOME139743	MGYG-HGUT-02246	NA	NA	NA	15	1	1750	3	MAG	1721573	365	5664	48.9	81.58	1.17	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	South America
102247	GUT_GENOME139744	MGYG-HGUT-02247	100217	88.17025	NA	15	1	2883	2	MAG	3138747	98	50536	48.43	95.89	3.54	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	South America
102248	GUT_GENOME139761	MGYG-HGUT-02248	104149	79.0653	NA	14	0.928571428571429	2160	7	MAG	1289678	41	59603	27.04	93.82	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__UBA5026;s__	South America
102249	GUT_GENOME139765	MGYG-HGUT-02249	NA	NA	NA	12	1	1327	1	MAG	1261988	220	6962	26.21	67.84	2.41	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__UBA5026;s__	South America
102250	GUT_GENOME139809	MGYG-HGUT-02250	100691	79.63585	NA	15	1	4039	4	MAG	2091034	164	18751	59.25	91.35	1.01	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__	South America
102251	GUT_GENOME139815	MGYG-HGUT-02251	NA	NA	NA	9	1	1450	2	MAG	1374022	480	2976	45.93	60.54	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__UBA1381;g__;s__	South America
102252	GUT_GENOME139825	MGYG-HGUT-02252	NA	NA	NA	12	1	972	1	MAG	1068646	323	3764	45.65	71.23	1.68	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__;g__;s__	South America
102253	GUT_GENOME139828	MGYG-HGUT-02253	102175	79.39295	NA	12	1	1818	3	MAG	1071036	43	53807	28.72	91.57	1.12	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-533;s__	South America
102254	GUT_GENOME139849	MGYG-HGUT-02254	NA	NA	NA	15	1	2564	2	MAG	2358769	228	17172	57.03	79.09	4.31	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__	South America
102255	GUT_GENOME139859	MGYG-HGUT-02255	101228	82.40615	NA	15	1	1917	1	MAG	2161937	164	20402	58.77	89.37	1.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__	South America
102256	GUT_GENOME139860	MGYG-HGUT-02256	NA	NA	NA	15	1	2374	1	MAG	2755304	114	31743	50.64	92.12	2.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	South America
102257	GUT_GENOME139879	MGYG-HGUT-02257	100752	93.96725	NA	15	0.866666666666667	2480	3	MAG	2338223	139	23845	46.47	92.95	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	South America
102258	GUT_GENOME139887	MGYG-HGUT-02258	NA	NA	NA	15	1	4281	9	MAG	2308524	74	49516	44.98	97.43	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1081;s__	South America
102259	GUT_GENOME139895	MGYG-HGUT-02259	103940	91.59535	NA	13	1	1292	3	MAG	1189910	43	63410	27.21	91.29	1.12	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-302;g__CAG-302;s__	South America
102260	GUT_GENOME139906	MGYG-HGUT-02260	100646	81.71145	NA	15	1	9572	15	MAG	2117574	66	67072	38.23	97.65	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__	South America
102261	GUT_GENOME139923	MGYG-HGUT-02261	103465	88.04155	NA	13	1	1751	3	MAG	1427918	313	5472	48.53	80.15	1.34	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-841;s__CAG-841 sp002479075	South America
102262	GUT_GENOME139932	MGYG-HGUT-02262	102807	77.2922	NA	15	1	8309	22	MAG	1615034	201	12201	42.05	93.21	0.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__	South America
102263	GUT_GENOME139991	MGYG-HGUT-02263	104520	80.10715	NA	15	1	2741	6	MAG	1880579	41	85931	42.34	99.33	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__	South America
102264	GUT_GENOME140003	MGYG-HGUT-02264	101987	93.47625	NA	15	0.866666666666667	3530	3	MAG	2273272	113	41118	45.66	88.59	0.34	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	South America
102265	GUT_GENOME140007	MGYG-HGUT-02265	101990	81.01585	NA	12	1	1398	3	MAG	1285612	38	49924	27.93	92.7	2.25	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__;s__	South America
102266	GUT_GENOME140032	MGYG-HGUT-02266	NA	NA	NA	14	1	1813	3	MAG	1508921	55	56690	29.21	72.92	0.22	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	South America
102267	GUT_GENOME140043	MGYG-HGUT-02267	101615	94.2974	38204	15	1	10574	17	Isolate	7234429	135	151136	48.12	99.43	3.07	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__	Asia
102268	GUT_GENOME140045	MGYG-HGUT-02268	101396	90.1338	37334	15	0.866666666666667	8501	14	Isolate	4827062	201	92235	43.59	100	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absiella;s__	Asia
102269	GUT_GENOME140047	MGYG-HGUT-02269	102815	80.0114	NA	15	1	2869	7	Isolate	1825027	18	314939	30.67	98.78	0.61	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus;s__Anaerococcus sp002359915	Asia
102270	GUT_GENOME140053	MGYG-HGUT-02270	101696	81.8345	82839	15	1	17934	44	Isolate	4464845	144	80854	38.87	99.31	4.24	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A avium	Asia
102271	GUT_GENOME140065	MGYG-HGUT-02271	103335	86.02755	NA	15	1	8454	6	Isolate	3727780	62	216751	46.16	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066135;s__GCA-900066135 sp900066135	Asia
102272	GUT_GENOME140074	MGYG-HGUT-02272	103166	91.6162	2671	15	1	300171	1277	Isolate	2829978	44	206952	55.96	100	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D	Asia
102273	GUT_GENOME140076	MGYG-HGUT-02273	101422	87.3865	NA	15	1	14615	11	Isolate	6091522	156	111717	44.61	97.97	0.37	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercorirosoris	Asia
102274	GUT_GENOME140078	MGYG-HGUT-02274	102545	84.89605	43958	15	1	56431	178	Isolate	2745360	63	88711	56.87	98.13	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	Asia
102275	GUT_GENOME140082	MGYG-HGUT-02275	NA	NA	NA	15	1	16109	18	Isolate	3751566	154	95296	47.18	98.88	0.19	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__	Asia
102276	GUT_GENOME140104	MGYG-HGUT-02276	NA	NA	NA	15	1	4317	1	Isolate	4093425	111	99362	49.2	96.52	0.32	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	Asia
102277	GUT_GENOME140106	MGYG-HGUT-02277	102989	84.7745	NA	15	1	4991	2	Isolate	3435610	98	80008	42.92	97.45	0.63	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia sp900066075	Asia
102278	GUT_GENOME140233	MGYG-HGUT-02278	100969	91.56565	NA	15	0.8	13099	26	Isolate	3656069	76	181931	42.05	98.85	1.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus_A	Asia
102279	GUT_GENOME140235	MGYG-HGUT-02279	100038	90.50905	12302	15	1	61577	235	Isolate	3143549	74	105768	41.6	99.42	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena_B	Asia
102280	GUT_GENOME140236	MGYG-HGUT-02280	100274	91.76365	NA	15	0.666666666666667	5659	3	Isolate	3426867	56	140900	47.55	98.73	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	Asia
102281	GUT_GENOME140240	MGYG-HGUT-02281	100196	88.95435	18185	15	0.866666666666667	52797	158	Isolate	6145961	153	135063	42.51	99.14	0.05	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	Asia
102282	GUT_GENOME140245	MGYG-HGUT-02282	101735	86.0647	225267	15	1	31440	21	Isolate	6348794	49	321978	44.4	99.62	0.38	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii	Asia
102283	GUT_GENOME140246	MGYG-HGUT-02283	102356	92.64235	NA	15	1	14611	4	Isolate	5102262	30	801829	35.33	99.23	0.07	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus_AD	Asia
102284	GUT_GENOME140251	MGYG-HGUT-02284	104511	81.5532	67199	15	1	122374	827	Isolate	2244659	69	71963	31.86	99.37	0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	Asia
102285	GUT_GENOME140264	MGYG-HGUT-02285	104114	78.72825	143472	15	1	34859	66	Isolate	3374269	74	161711	44.65	98.39	2.03	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp900066375	Asia
102286	GUT_GENOME140265	MGYG-HGUT-02286	101704	79.7854	49917	15	1	48754	144	Isolate	3361912	45	417717	38.81	99.36	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp000436935	Asia
102287	GUT_GENOME140268	MGYG-HGUT-02287	101115	88.6307	76275	15	1	59527	199	Isolate	2881212	112	202904	56.25	99.33	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__	Asia
102288	GUT_GENOME140270	MGYG-HGUT-02288	102283	91.13785	NA	15	0.933333333333333	5889	1	Isolate	5512240	169	133079	35.52	97.77	1.01	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A sp001884105	Asia
102289	GUT_GENOME140272	MGYG-HGUT-02289	101707	80.436	68962	15	1	25594	157	Isolate	2644239	19	298315	41.77	99.33	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp000433075	Asia
102290	GUT_GENOME140278	MGYG-HGUT-02290	100159	80.663	NA	15	1	5832	2	Isolate	3837069	78	115645	46.19	98.25	1.75	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas sp002161525	Asia
102291	GUT_GENOME140283	MGYG-HGUT-02291	103221	78.6942	NA	15	1	5787	4	Isolate	4475595	78	121174	39.5	99.25	0.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__;s__	Asia
102292	GUT_GENOME140296	MGYG-HGUT-02292	NA	NA	35812	15	1	86734	473	Isolate	3137429	79	140960	41.89	98.66	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__TF01-11 sp003529475	Asia
102293	GUT_GENOME140299	MGYG-HGUT-02293	104456	87.06555	34838	15	1	662140	2478	Isolate	3611907	148	62327	45.07	98.99	1.01	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri	Asia
102294	GUT_GENOME140304	MGYG-HGUT-02294	100167	95.13125	NA	NA	NA	15789	13	Isolate	2254616	43	125330	59.86	100	0.81	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp002232035	Asia
102295	GUT_GENOME140311	MGYG-HGUT-02295	101021	83.74915	79047	15	1	82935	579	Isolate	2957494	108	126728	49.53	97.99	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	Asia
102296	GUT_GENOME140314	MGYG-HGUT-02296	100109	92.55215	NA	15	0.933333333333333	6388	5	Isolate	1965791	16	608790	42.14	99.83	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp000479315	Asia
102297	GUT_GENOME140315	MGYG-HGUT-02297	101254	89.7251	78086	15	1	27190	104	Isolate	3127106	103	73033	43.74	96.31	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__TF01-11 sp001916135	Asia
102298	GUT_GENOME140320	MGYG-HGUT-02298	103151	86.1397	46209	15	1	25734	84	Isolate	4216146	125	100120	43.73	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	Asia
102299	GUT_GENOME140329	MGYG-HGUT-02299	100234	89.822	NA	15	1	2423	2	Isolate	2039592	25	321445	33.54	99.45	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus;s__	Asia
102300	GUT_GENOME140330	MGYG-HGUT-02300	101370	80.8323	NA	15	1	5784	7	Isolate	3878568	29	459291	41.38	99.07	0.12	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cutis	Asia
102301	GUT_GENOME140337	MGYG-HGUT-02301	103401	80.35965	NA	15	0.933333333333333	3278	12	Isolate	2673051	36	208743	32.41	99.73	0.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus warneri	Asia
102302	GUT_GENOME140340	MGYG-HGUT-02302	100580	94.31795	17001	15	0.933333333333333	11653	24	Isolate	1897564	68	59112	39.49	99.56	0.23	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus vestibularis	Asia
102303	GUT_GENOME140342	MGYG-HGUT-02303	102570	90.7473	33226	15	1	35154	104	Isolate	2565731	29	343713	39.2	98.66	0.34	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__	Asia
102304	GUT_GENOME140345	MGYG-HGUT-02304	100359	92.20765	NA	15	1	7706	5	Isolate	3566084	88	241506	45.12	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__	Asia
102305	GUT_GENOME140352	MGYG-HGUT-02305	102385	82.23905	NA	15	1	3810	2	Isolate	4219592	39	340518	53.86	99.36	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leminorella;s__Leminorella grimontii	NA
102306	GUT_GENOME140361	MGYG-HGUT-02306	102359	80.0747	NA	14	1	5371	7	Isolate	4669710	592	14687	69.18	97.4	0.64	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	Oceania
102307	GUT_GENOME140362	MGYG-HGUT-02307	102374	84.3246	NA	15	1	1808	1	Isolate	1753385	1	1753385	33.96	99.88	0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter hyointestinalis	Europe
102308	GUT_GENOME140363	MGYG-HGUT-02308	102307	79.70535	NA	15	1	2525	2	Isolate	1594554	1	1594554	34.6	99.88	0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter lanienae	Europe
102309	GUT_GENOME140364	MGYG-HGUT-02309	101406	80.92325	NA	15	1	3053	2	Isolate	2976740	73	136247	38.22	98.68	0.39	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Kurthia;s__Kurthia senegalensis	Africa
102310	GUT_GENOME140365	MGYG-HGUT-02310	NA	NA	NA	15	1	9228	2	Isolate	8892715	365	56347	63.28	99.22	2.27	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__Microvirga massiliensis	NA
102311	GUT_GENOME140393	MGYG-HGUT-02311	102368	88.4174	115687	15	1	35384	396	Isolate	4089020	2	3041360	47.51	100	0.03	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio cholerae	North America
102312	GUT_GENOME140411	MGYG-HGUT-02312	101338	86.79375	NA	15	1	9621	10	Isolate	4168973	526	72769	39.18	99.37	2.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000285855	Europe
102313	GUT_GENOME140412	MGYG-HGUT-02313	102384	79.7087	NA	15	1	1579	1	Isolate	1675121	69	55969	34.24	98.32	0.9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii_A	Asia
102314	GUT_GENOME140601	MGYG-HGUT-02314	NA	NA	NA	15	1	5010	1	Isolate	4952787	132	85438	53.12	99.46	2.26	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Brevibacillales;f__Brevibacillaceae;g__Brevibacillus_C;s__Brevibacillus_C massiliensis	Europe
102315	GUT_GENOME140602	MGYG-HGUT-02315	101495	88.1836	NA	15	1	2990	2	Isolate	1997974	93	64715	29.6	96.24	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus;s__Anaerococcus vaginalis_B	Europe
102316	GUT_GENOME140603	MGYG-HGUT-02316	101530	87.9509	68746	15	1	18560	29	Isolate	2015695	32	157527	29.19	98.59	0.61	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus;s__Anaerococcus obesiensis	Europe
102317	GUT_GENOME140604	MGYG-HGUT-02317	103150	88.59385	96875	15	1	19400	23	Isolate	2029837	77	50951	33.91	99.18	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A grossensis_B	Europe
102318	GUT_GENOME140605	MGYG-HGUT-02318	101505	87.13835	NA	15	1	2249	2	Isolate	1751953	22	177233	51.38	95.73	0.3	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Kallipyga;s__Kallipyga massiliensis	Europe
102319	GUT_GENOME140701	MGYG-HGUT-02319	NA	NA	101171	15	1	29248	126	Isolate	2369666	12	292859	46.18	99.18	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_H;s__Lactobacillus_H mucosae	NA
102320	GUT_GENOME140713	MGYG-HGUT-02320	102353	93.42015	36	15	0.866666666666667	23857	97	Isolate	3009500	28	404527	38.07	99.62	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium_B	Europe
102321	GUT_GENOME140786	MGYG-HGUT-02321	101202	89.4544	74967	15	1	423952	3081	Isolate	2968500	2	2240877	42.62	98.63	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	NA
102322	GUT_GENOME140808	MGYG-HGUT-02322	102323	92.1052	22556	15	0.866666666666667	8324	17	Isolate	4486744	47	229669	50.49	100	0.04	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia marmotae	NA
102323	GUT_GENOME140826	MGYG-HGUT-02323	102506	92.1692	NA	15	0.8	15203	14	Isolate	4514939	29	454369	50.65	99.89	0.04	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp000208585	NA
102324	GUT_GENOME141003	MGYG-HGUT-02324	NA	NA	71487	15	1	26631	128	Isolate	1978364	3	1751565	33.04	99.48	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_B;s__Lactobacillus_B salivarius	Asia
102325	GUT_GENOME141005	MGYG-HGUT-02325	102392	94.76055	NA	15	1	4246	7	Isolate	3017944	1	3017944	37.96	99.45	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes_B	North America
102326	GUT_GENOME141041	MGYG-HGUT-02326	NA	NA	NA	15	1	4081	1	Isolate	4217920	427	18967	37.2	97.35	3.09	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_D;g__Bacillus_K;s__Bacillus_K alcalophilus	NA
102327	GUT_GENOME141047	MGYG-HGUT-02327	102006	90.7318	9354	15	1	71743	447	Isolate	3585455	286	29959	59.45	98.66	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp900066435	NA
102328	GUT_GENOME141054	MGYG-HGUT-02328	100172	93.6293	46989	15	1	15477	22	Isolate	6168028	337	31898	55.46	97.83	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M asparagiforme	NA
102329	GUT_GENOME141059	MGYG-HGUT-02329	101421	92.35525	NA	15	1	3907	2	Isolate	3357599	37	253852	40.49	100	2.83	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma;s__Dielma sp001305055	NA
102330	GUT_GENOME141068	MGYG-HGUT-02330	102267	82.73245	209518	15	1	50141	96	Isolate	7416064	245	61387	46.76	97.8	2.01	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	NA
102331	GUT_GENOME141089	MGYG-HGUT-02331	102533	80.14215	253584	15	1	74593	185	Isolate	5262465	4	3378377	45.29	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio parahaemolyticus	Asia
102332	GUT_GENOME141101	MGYG-HGUT-02332	102333	93.2108	NA	15	0.933333333333333	1466	1	Isolate	1500025	217	12594	32.12	97.8	0.46	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli_A	North America
102333	GUT_GENOME141102	MGYG-HGUT-02333	101297	93.89495	NA	13	1	1527	1	Isolate	1554713	282	9523	31.95	97.36	0.11	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli_B	Europe
102334	GUT_GENOME141109	MGYG-HGUT-02334	102395	79.36095	NA	15	1	3286	4	Isolate	2291643	1	2291643	60.11	100	0	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium thermacidophilum	NA
102335	GUT_GENOME141118	MGYG-HGUT-02335	102462	87.71255	192708	15	1	17008	23	Isolate	4527940	4	2395790	47	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Yersinia;s__Yersinia enterocolitica	NA
102336	GUT_GENOME141145	MGYG-HGUT-02336	100612	93.74225	57721	15	1	75764	587	Isolate	2615118	175	42539	53.23	99.3	0.02	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp000417505	Asia
102337	GUT_GENOME141183	MGYG-HGUT-02337	102548	88.91095	90803	15	1	15579	70	Isolate	2749621	2	2731682	32.81	99.51	0.08	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus	NA
102338	GUT_GENOME141187	MGYG-HGUT-02338	102399	81.17225	NA	15	1	3680	7	Isolate	2548117	180	30567	32.62	98.86	0.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus haemolyticus	Europe
